id;Tbf;Taf;raw.decrease;norm.decrease;normEBS.decrease;het.decrease;plateau_slope;maxfluo;well_pcr;sample;calib;pop;generation;ratio;plate_qpcr_id;competition;experiment_batch;setup;predicted_freq
plate1#J18;77.81;85.22;0.143146033876038;0.0274952178580095;0.0893823120465734;0;0.00345605993190725;7.45651592355245;J18;G3-Z05;NA;Z05;3;NA;plate1;V5;RA;5&6;0.482312358215138
plate1#J19;78.88;85.45;0.100904214683979;0.0285690749729922;0.052618690087227;0;0;7.1053131828025;J19;G3-Z06;NA;Z06;3;NA;plate1;V5;RA;5&6;0.352189620160282
plate1#J2;78.22;85.19;0.271545647561668;0.142869971271976;0.210358522502201;0;0.00112929115168829;8.06289140960693;J2;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.734444891899546
plate1#J21;77.5;85.51;0.139263334007263;0.00687447794101242;0.0862226807657661;0;0;6.28021382970098;J21;G3-Z01;NA;Z01;3;NA;plate1;V5;DW;1;0.473370987812973
plate1#J9;77.67;84.13;1;1;1;0;0.00266816744828706;6.97503843599155;J9;5-100%;calib;5-100%;NA;100%;plate1;V5;NA;NA;1.00001160884487
plate1#K10;77.26;85.1;0.298371662786496;0.163104450756939;0.24470722710394;0;0.00209734870203602;6.58693411908351;K10;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.763331856838965
plate1#K11;77.2;85.19;0.111316691190167;0.0194929657586068;0.058229999913482;NA;0;5.69200634457987;K11;G3-N02;NA;N02;3;NA;plate1;V5;DW;2;0.37620399361296
plate1#K13;77.58;84.93;0.438041084806237;0.325294385849298;0.397402449789084;0;0.00338233232650807;6.8751157601071;K13;G1-N01;NA;N01;1;NA;plate1;V5;DW;1;0.852566091993611
plate1#K16;78.38;85.54;0;0;0;0;0.000237907085767929;6.91250533621857;K16;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.0718182043956906
plate1#K17;77.2;85.19;0.165596222500098;0.033788304122477;0.096567250672904;0;0.00183745552193934;7.0613708837514;K17;G6-Z05;NA;Z05;6;NA;plate1;V5;RA;5&6;0.501547041726704
plate1#K20;78.79;85.22;0.0863849290789537;0.00736638406491815;0.0351632744104307;0;0.00371566442122317;6.24148479626442;K20;G6-Z02;NA;Z02;6;NA;plate1;V5;DW;2;0.267288541829993
plate1#K23;80.26;85.57;0;0;0;0;0;7.46102368199373;K23;G3-Z03;NA;Z03;3;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#K6;80.06;85.45;0;0;NA;0;0.0024419022249971;7.84928730084594;K6;G6-N06;NA;N06;6;NA;plate1;V5;RA;5&6;NA
plate1#K9;78.25;85.45;0;0;0;0;0.000663019802069483;6.02599024437173;K9;G6-N03;NA;N03;6;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#L1;77.67;85.54;0.152106129066776;0.0257022466257788;0.0808378101966272;0;0.00390832400554914;8.11072389025055;L1;G1-Z06;NA;Z06;1;NA;plate1;V5;RA;5&6;0.457288058375473
plate1#L12;77.5;85.19;0.130311650001506;0.0113836021932477;0.068934801319334;0;0;6.69735567368839;L12;G3-N02;NA;N02;3;NA;plate1;V5;DW;2;0.417533098828192
plate1#L13;80.09;85.19;0;0;0;0;2.84879812377319e-05;7.52311422175852;L13;G1-N03;NA;N03;1;NA;plate1;V5;VFP;3;0.0718182043956906
plate1#L14;78.53;85.22;0;0;0;0;0.00827102854478642;6.51036896216095;L14;G6-N01;NA;N01;6;NA;plate1;V5;DW;1;0.0718182043956906
plate1#L15;80.41;85.22;0;0;0;0;0;6.27643702218654;L15;G6-Z04;NA;Z04;6;NA;plate1;V5;VFP;4;0.0718182043956906
plate1#L17;76.97;85.51;0.129421976536559;0.027742580063477;0.0773190981444062;NA;0;6.35775619000312;L17;G1-N05;NA;N05;1;NA;plate1;V5;RA;5&6;0.446163135526993
plate1#M13;77.81;85.19;0.12691621557693;0.018904938235493;NA;0;0.00108152493880235;6.99329849570695;M13;G3-Z05;NA;Z05;3;NA;plate1;V5;RA;5&6;NA
plate1#M2;79.88;85.57;0;0;0;0;0.000928546316381376;8.89867148250845;M2;G6-N02;NA;N02;6;NA;plate1;V5;DW;2;0.0718182043956906
plate1#M23;80.59;85.63;0;0;0;0;0.0120891381112783;6.82191329492416;M23;G1-Z02;NA;Z02;1;NA;plate1;V5;DW;2;0.0718182043956906
plate1#N18;80.41;85.51;0;0;NA;0;0;5.26648141813025;N18;G3-Z04;NA;Z04;3;NA;plate1;V5;VFP;4;NA
plate1#N19;79.97;85.57;0;0;NA;0;0.0018056922969209;7.54184561399635;N19;G6-N04;NA;N04;6;NA;plate1;V5;VFP;4;NA
