id;Tbf;Taf;raw.decrease;norm.decrease;normEBS.decrease;het.decrease;plateau_slope;maxfluo;well_pcr;sample;calib;pop;generation;ratio;plate_qpcr_id;competition;experiment_batch;setup;predicted_freq
plate1#A10;80.31;85.47;0;0;0;0;0.00497598317608221;7.23642482306136;A10;3;NA;3;0;NA;plate1;V5;VFP;3;0.101584919828839
plate1#A19;80.31;85.5;0;0;NA;0;0;8.12078025227498;A19;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;NA
plate1#A20;78.88;85.77;0.0984465766455854;0.00628298330954982;0.0496648803143398;0;0.000889615026528966;7.24409092990842;A20;G3-Z04;NA;Z04;3;NA;plate1;V5;VFP;4;0.393372571882995
plate1#A21;80.34;85.47;0;0;0;0;0.00427165507229534;7.45066817461866;A21;G1-N05;NA;N05;1;NA;plate1;V5;RA;5&6;0.101584919828839
plate1#A5;77.38;85.47;0.0954762767897495;0.0188967999828613;0.0604157264742407;0;0;7.62239564126801;A5;G3-Z04;NA;Z04;3;NA;plate1;V5;VFP;4;0.43959766276626
plate1#B10;77.72;85.41;0.134851380884644;0.0330212573718777;0.0834382048085695;0;0;6.9871588220374;B10;G3-Z01;NA;Z01;3;NA;plate1;V5;DW;1;0.508483507582679
plate1#B12;77.38;85.41;0.138576118162208;0.0247795928643593;0.0848058190308359;0;0.00404415558653854;7.47384115083428;B12;G1-N02;NA;N02;1;NA;plate1;V5;DW;2;0.511727890185308
plate1#B16;77.07;85.47;0.161289532415598;0.0221452063557083;0.0902294464467022;0;0.00259133771586664;6.77636033022422;B16;G1-N05;NA;N05;1;NA;plate1;V5;RA;5&6;0.524366570626014
plate1#B18;78.12;85.47;0.123876674337132;0.00797767420212973;0.0575908608955864;0;0.00154294438822838;7.94030509327243;B18;G1-Z05;NA;Z05;1;NA;plate1;V5;RA;5&6;0.428341976842387
plate1#B19;80.42;85.77;0;0;0;0;0.000726135204106831;8.37500011686994;B19;G1-N05;NA;N05;1;NA;plate1;V5;RA;5&6;0.101584919828839
plate1#B2;78.88;85.47;0.0830159732142474;0.00867385794184884;0.0296242427394265;0;0;8.23046812669365;B2;G1-N01;NA;N01;1;NA;plate1;V5;DW;1;0.286768357080864
plate1#B21;78.53;85.8;0.12841503430549;0.0350416253952021;NA;0;0;8.72369324694249;B21;G1-Z02;NA;Z02;1;NA;plate1;V5;DW;2;NA
plate1#B22;77.64;85.5;0.177705565199231;0.0626965888854355;0.122226776234853;0;0;8.16288344085078;B22;G3-Z06;NA;Z06;3;NA;plate1;V5;RA;5&6;0.600365223317799
plate1#B5;77.72;85.41;0.11886915630908;0.0123851330149537;0.0642782903616561;NA;0.00329834789010511;8.21134596225193;B5;G1-N01;NA;N01;1;NA;plate1;V5;DW;1;0.45387131533386
plate1#C11;77.57;85.33;0.134696996426402;0.0422807223725336;0.0884812647329008;0;0.000761902087146886;7.53861733424516;C11;G1-Z06;NA;Z06;1;NA;plate1;V5;RA;5&6;0.520311648650666
plate1#C21;77.14;84.36;1;1;1;0;0.00873072307365027;8.4924640323972;C21;5-100%;calib;5-100%;NA;100%;plate1;V5;NA;NA;1.0000005915119
plate1#C24;79.05;85.77;0;0;0;0;0.00457508861933276;7.14182973248532;C24;4;NA;4;0;NA;plate1;V5;VFP;4;0.101584919828839
plate1#D1;78.82;85.72;0;0;0;0;0.00171477500806289;8.74015299637711;D1;G1-N03;NA;N03;1;NA;plate1;V5;VFP;3;0.101584919828839
plate1#D10;77.64;85.33;0.146164403543274;0.0197277688901563;NA;0;0;6.9972685419396;D10;G1-Z06;NA;Z06;1;NA;plate1;V5;RA;5&6;NA
plate1#D12;80.22;85.47;0;0;0;0;0;6.90119939578712;D12;3;NA;3;0;NA;plate1;V5;VFP;3;0.101584919828839
plate1#D13;80.22;85.41;0;0;0;0;0.00745144941582277;6.60345340579951;D13;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.101584919828839
plate1#D15;80.25;85.47;0;0;NA;0;0;6.1874587050486;D15;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;NA
plate1#D16;77.67;85.47;0.136915860242083;0.0272214050088149;NA;0;0;6.59064885487877;D16;G1-N03;NA;N03;1;NA;plate1;V5;VFP;3;NA
plate1#D19;80.34;85.72;0;0;0;0;0.00216322947669588;7.92391499016828;D19;2;NA;2;0;NA;plate1;V5;DW;2;0.101584919828839
plate1#D20;77.84;85.5;0.134588603013571;0.0217217553824038;NA;0;0;7.87853049683575;D20;G1-N06;NA;N06;1;NA;plate1;V5;RA;5&6;NA
plate1#D21;77.64;85.47;0.098057575218125;0.00815309873840663;0.0438999344548657;0;0.00260653258595895;7.49590318314434;D21;G3-Z01;NA;Z01;3;NA;plate1;V5;DW;1;0.365108989171896
plate1#D22;77.51;85.41;0.178244343496201;0.0482730722770093;NA;0;0.004872428415392;8.75036665905218;D22;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;NA
plate1#D23;79.22;85.91;0;0;0;0;0.00393647376731319;8.02767952911496;D23;4;NA;4;0;NA;plate1;V5;VFP;4;0.101584919828839
plate1#D5;80.25;85.41;0;0;0;0;0;8.90695627721297;D5;G1-N02;NA;N02;1;NA;plate1;V5;DW;2;0.101584919828839
plate1#E13;77.47;85.41;0.139888917616976;0.0303309943706065;NA;0;0;7.31462680822621;E13;G3-Z02;NA;Z02;3;NA;plate1;V5;DW;2;NA
plate1#E16;77.67;85.41;0.154190301107129;0.0464209890043987;NA;NA;0.00314896805322574;6.88114748114513;E16;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;NA
plate1#E17;77.84;85.47;0.119117662924863;0.0151072920298343;0.0646424908280797;0;0;7.95171350194176;E17;G1-Z03;NA;Z03;1;NA;plate1;V5;VFP;3;0.455148395396102
plate1#E23;80.22;85.97;0;0;0;0;0.00468699467127438;8.1236516062735;E23;4;NA;4;0;NA;plate1;V5;VFP;4;0.101584919828839
plate1#E3;78.01;85.41;0.165262199224223;0.0407338643000552;0.110093054342886;0;0.00491857412365672;8.45964147678044;E3;G3-Z06;NA;Z06;3;NA;plate1;V5;RA;5&6;0.571370641856743
plate1#E6;77.64;85.41;0.073519160447526;0.000678640481910343;NA;0;0.00284541540336661;8.88579196684665;E6;G1-N02;NA;N02;1;NA;plate1;V5;DW;2;NA
plate1#F10;80.14;85.33;0;0;0;0;0;6.74159095687004;F10;G1-N04;NA;N04;1;NA;plate1;V5;VFP;4;0.101584919828839
plate1#F12;77.75;85.3;0.149973710036687;0.0384730681022414;0.0923574681986106;0;0.000827607744888291;6.99322484755231;F12;G3-Z05;NA;Z05;3;NA;plate1;V5;RA;5&6;0.529307333617416
plate1#F16;77.81;85.47;0;0;0;0;0.00919319556289561;7.0387390076302;F16;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.101584919828839
plate1#F2;78.53;85.47;0.120745008389306;0.0219491490610223;0.0624810554040077;0;0.00645389731048833;8.5284819436269;F2;5&6;NA;5&6;0;NA;plate1;V5;RA;5&6;0.447394601556991
plate1#F22;80.34;85.5;0;0;0;0;0.00257380648773226;7.43846789244042;F22;G1-Z03;NA;Z03;1;NA;plate1;V5;VFP;3;0.101584919828839
plate1#F23;77.47;85.5;0.180708640855825;0.0482083220663842;0.12891863827036;0;0.00605399908360988;7.81593430019164;F23;G3-Z06;NA;Z06;3;NA;plate1;V5;RA;5&6;0.616124640643925
plate1#F24;77.81;85.8;0.139794392841109;0.0268637769755227;0.0872121983546456;0;0.00262909287783339;7.58517732174076;F24;G3-Z02;NA;Z02;3;NA;plate1;V5;DW;2;0.517362268415557
plate1#F7;77.98;85.41;0.150079611746218;0.0402952828519994;0.0929540024392063;0;0.000750004412765663;7.70589139935667;F7;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;0.530696154082986
plate1#G1;78.82;85.5;0.061121341194999;-0.00215620247403256;0.0189417013981244;0;0.00312416123261517;8.59747710921939;G1;1;NA;1;0;NA;plate1;V5;DW;1;0.22230937929113
plate1#G2;77.75;85.47;0.143811734148321;0.0309813657852886;NA;0;0;9.15015584778621;G2;G1-Z06;NA;Z06;1;NA;plate1;V5;RA;5&6;NA
plate1#G3;77.64;85.47;0.16824567471306;0.0606266201922285;0.107986570516195;0;0;8.15013759614428;G3;G1-Z05;NA;Z05;1;NA;plate1;V5;RA;5&6;0.566323759006704
plate1#G4;78.19;85.47;0.145853307955108;0.0351340754546976;0.0959782299498894;0;0.000840198770273603;8.04635493782708;G4;G3-Z05;NA;Z05;3;NA;plate1;V5;RA;5&6;0.537774726815575
plate1#G5;80.31;85.47;0;0;0;0;0;7.31816574778265;G5;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.101584919828839
plate1#G7;77.58;85.41;0.141491454459667;0.0213142483517688;0.0745570646466905;0;0;6.84794159652089;G7;G3-Z01;NA;Z01;3;NA;plate1;V5;DW;1;0.485882344073114
plate1#G8;78.68;85.41;0;0;0;0;0;6.74831833940926;G8;G1-N01;NA;N01;1;NA;plate1;V5;DW;1;0.101584919828839
plate1#H1;77.64;85.47;0.162880131475802;0.0374513858397369;0.10418153133585;0;0.00176832106532244;8.491710069807;H1;G3-Z05;NA;Z05;3;NA;plate1;V5;RA;5&6;0.557224443821513
plate1#H11;78.53;85.41;0;0;0;0;0.00156283029768134;7.48841252212158;H11;G1-N03;NA;N03;1;NA;plate1;V5;VFP;3;0.101584919828839
plate1#H14;77.88;85.21;0.264074419282444;0.140741224454268;0.210579792523058;0;0.000819062424113008;6.60494259156486;H14;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.747641161532321
plate1#H15;77.26;84.8;0.314864681232191;0.180282396952663;NA;0;0.0153541798491585;8.13030481263962;H15;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;NA
plate1#H19;78.9;85.5;0.0825532262025697;0.0158239504385501;0.0426233390111482;0;0.0047294162691212;7.51488605492512;H19;G3-Z02;NA;Z02;3;NA;plate1;V5;DW;2;0.358560087178439
plate1#I10;76.94;84.39;1;1;1;0;0;7.64382179691856;I10;5-100%;calib;5-100%;NA;100%;plate1;V5;NA;NA;1.0000005915119
plate1#I17;80.31;85.77;0;0;0;0;0.00466536261998213;8.49867501287635;I17;3;NA;3;0;NA;plate1;V5;VFP;3;0.101584919828839
plate1#I18;79.61;85.41;0;0;0;0;0;8.24823983180064;I18;G1-Z02;NA;Z02;1;NA;plate1;V5;DW;2;0.101584919828839
plate1#I19;77.64;85.72;0.0740616408971096;0.00196410032192134;NA;0;0.00562540364881076;8.14588124276095;I19;G1-Z02;NA;Z02;1;NA;plate1;V5;DW;2;NA
plate1#I3;77.81;85.39;0.285974096308716;0.167600588175738;0.229124172903922;0;0.00312025010637428;8.34257210592631;I3;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.755900123485702
plate1#I4;77.98;85.47;0.125746345331144;0.0161711331327133;0.0637823836243464;0;0;7.23556633230485;I4;5&6;NA;5&6;0;NA;plate1;V5;RA;5&6;0.45211331769764
plate1#J12;77.44;84.76;1;1;1;0;0.00272924018432738;6.14214555673752;J12;5-100%;calib;5-100%;NA;100%;plate1;V5;NA;NA;1.0000005915119
plate1#J16;80.31;85.47;0;0;0;0;0.00277376525324326;6.01990298169345;J16;1;NA;1;0;NA;plate1;V5;DW;1;0.101584919828839
plate1#J19;77.2;85.47;0.141889059928565;0.0128287000476936;0.078963892495463;0;0;8.44529761221921;J19;G1-N04;NA;N04;1;NA;plate1;V5;VFP;4;0.497507858001528
plate1#J23;79.1;85.5;0;0;0;0;0.00515655617924916;7.844450225792;J23;G3-Z04;NA;Z04;3;NA;plate1;V5;VFP;4;0.101584919828839
plate1#J3;77.57;85.47;0.140108668880452;0.0340963716175415;0.0880995603074764;0;0.00583472954643691;9.10895976019752;J3;5&6;NA;5&6;0;NA;plate1;V5;RA;5&6;0.519425391445382
plate1#J8;80.31;85.47;0;0;0;0;0;6.77370357752041;J8;G3-Z03;NA;Z03;3;NA;plate1;V5;VFP;3;0.101584919828839
plate1#K19;77.81;85.47;0;0;0;0;0;8.14468026823307;K19;G3-Z03;NA;Z03;3;NA;plate1;V5;VFP;3;0.101584919828839
plate1#K3;78.01;85.47;0.114862362518229;0.0114695846626407;NA;0;0.00415947452492998;9.55569623797222;K3;G1-Z04;NA;Z04;1;NA;plate1;V5;VFP;4;NA
plate1#K7;77.58;85.47;0.133744790892432;0.0240318355547729;0.0719452902165427;0;0;7.62942129803656;K7;G1-N06;NA;N06;1;NA;plate1;V5;RA;5&6;0.478470408789963
plate1#L13;77.57;85.41;0.119632908422302;0.0167496804247149;0.0836239815560579;NA;0;8.36985364940937;L13;G1-N06;NA;N06;1;NA;plate1;V5;RA;5&6;0.508926559003551
plate1#L17;77.72;85.47;0.132960506013076;0.0210083986056952;0.0703401194897066;0;0;7.54345237502476;L17;G1-Z01;NA;Z01;1;NA;plate1;V5;DW;1;0.473690828483974
plate1#L2;78.82;85.72;0;0;0;0;0;9.50987348236501;L2;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;0.101584919828839
plate1#L6;80.31;85.5;0;0;0;0;0.00176460927435046;10.0488771922554;L6;2;NA;2;0;NA;plate1;V5;DW;2;0.101584919828839
plate1#L8;78.88;85.41;0.0863572480506369;0.0164452042056621;NA;0;0.00173176377935974;7.22761812541273;L8;G1-Z01;NA;Z01;1;NA;plate1;V5;DW;1;NA
plate1#M11;77.88;85.47;0.120985068860152;0.0201223969632569;NA;0;0.00408470220799469;6.8349674342003;M11;2;NA;2;0;NA;plate1;V5;DW;2;NA
plate1#M12;80.22;85.33;0;0;0;0;0.00522646029712965;6.90330067653816;M12;G3-Z03;NA;Z03;3;NA;plate1;V5;VFP;3;0.101584919828839
plate1#M6;78.62;85.47;0.0917357247944324;0.0178380470126383;0.0438519047528419;0;0.00295328065567749;10.0201919637867;M6;1;NA;1;0;NA;plate1;V5;DW;1;0.36486442137071
plate1#M8;77.67;85.41;0.0740375175266449;0.0131929383379783;0.0299210696568207;0;0;6.8349323279199;M8;G1-Z03;NA;Z03;1;NA;plate1;V5;VFP;3;0.288498910664129
plate1#N2;78.88;85.47;0.0830409830538727;0.0131172719398996;0.0401489122280191;0;0.00292755857355068;9.49037915969255;N2;G1-Z04;NA;Z04;1;NA;plate1;V5;VFP;4;0.345587705865958
plate1#N7;78.75;85.41;0.0947529576547885;0.0271049658254842;NA;0;0;8.48100975907122;N7;G1-Z04;NA;Z04;1;NA;plate1;V5;VFP;4;NA
plate1#N9;77.84;85.33;0.145252415430695;0.024772503636357;0.0978191294572886;0;0.0017317609470114;6.9710954338331;N9;G1-Z05;NA;Z05;1;NA;plate1;V5;RA;5&6;0.542111575374146
plate2#A10;78;85.04;0;0;0;0;0;6.12972189708824;A10;G3-N04;NA;N04;3;NA;plate2;V5;VFP;4;0.101584919828839
plate2#A14;79.82;85.47;0;0;NA;0;0;5.66598541103284;A14;G6-N04;NA;N04;6;NA;plate2;V5;VFP;4;NA
plate2#A2;79.9;85.53;0;0;0;0;0.00263095370409816;7.26226997849267;A2;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;0.101584919828839
plate2#A7;77.47;85.44;0.154771031620079;0.0335324365370776;0.0844990069681466;0;0.00295915467504526;5.97276002764194;A7;G3-N06;NA;N06;3;NA;plate2;V5;RA;5&6;0.511003307454602
plate2#B13;77.77;84.45;1;1;1;0;0;5.05280737009465;B13;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.0000005915119
plate2#B3;79.73;85.65;0;0;0;0;0.00283290378579023;6.73117382692585;B3;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;0.101584919828839
plate2#B6;79.9;85.53;0;0;0;0;0.00153306308791708;6.86208193973631;B6;G3-N04;NA;N04;3;NA;plate2;V5;VFP;4;0.101584919828839
plate2#B7;80.45;85.47;0;0;0;0;0.00450099495855407;5.53506850423031;B7;G6-Z05;NA;Z05;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#B8;79.65;85.36;0;0;0;0;0;6.2714303333961;B8;G6-Z04;NA;Z04;6;NA;plate2;V5;VFP;4;0.101584919828839
plate2#C1;79.73;85.56;0;0;0;0;0;6.99083252441216;C1;G6-N02;NA;N02;6;NA;plate2;V5;DW;2;0.101584919828839
plate2#C19;78.03;85.44;0.139623768713759;0.0133049124342157;0.075782331992716;0;0;6.0952697552603;C19;G6-Z01;NA;Z01;6;NA;plate2;V5;DW;1;0.489216323056636
plate2#C21;80.37;85.56;0;0;0;0;0;6.48863615005827;C21;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;0.101584919828839
plate2#D11;79.87;85.33;0;0;0;0;0;5.71354034032874;D11;G6-N03;NA;N03;6;NA;plate2;V5;VFP;3;0.101584919828839
plate2#D18;79.82;85.53;0;0;0;0;0.0112634076235106;6.10944648714108;D18;G6-N02;NA;N02;6;NA;plate2;V5;DW;2;0.101584919828839
plate2#D23;79.79;85.56;0;0;0;0;0;6.58653331110739;D23;G6-N05;NA;N05;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#E10;79.79;85;0;0;0;0;0.00236631964500496;6.38263344385038;E10;G6-N02;NA;N02;6;NA;plate2;V5;DW;2;0.101584919828839
plate2#E17;80.31;85.44;0;0;0;0;0;6.2482738056859;E17;G3-N01;NA;N01;3;NA;plate2;V5;DW;1;0.101584919828839
plate2#E7;79.79;85.47;0;0;0;0;0;7.29762361076741;E7;G6-N05;NA;N05;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#E9;78.52;85.44;0;0;0;0;0;6.53574981158754;E9;G6-N05;NA;N05;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#F21;79.7;85.53;0;0;0;0;0.000762143861941812;6.5579074606958;F21;G6-N06;NA;N06;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#F22;80.31;85.53;0;0;0;0;0;6.63123493066311;F22;G6-Z05;NA;Z05;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#F6;79.79;85.53;0;0;0;0;0;7.20361621975892;F6;G6-N06;NA;N06;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#F7;79.18;85.44;0;0;0;0;0.004583998403094;6.41760647166618;F7;G6-N03;NA;N03;6;NA;plate2;V5;VFP;3;0.101584919828839
plate2#F8;77.38;85.38;0.0900459606919809;0.0122937132587318;0.0402922402140901;0;0.0026510061803921;6.18609343302359;F8;G6-Z05;NA;Z05;6;NA;plate2;V5;RA;5&6;0.34634885794698
plate2#F9;79.01;85.38;0;0;0;0;0.00522266428610616;6.12452029032794;F9;5-25%;calib;5-25%;NA;25%;plate2;V5;NA;NA;0.101584919828839
plate2#G17;79.73;85.44;0;0;NA;0;0;6.25055771422488;G17;G6-N01;NA;N01;6;NA;plate2;V5;DW;1;NA
plate2#G23;79.79;85.59;0;0;0;0;0;7.09636256952475;G23;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;0.101584919828839
plate2#G7;76.95;85;1;1;1;0;0;6.02873754905711;G7;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.0000005915119
plate2#H10;78.75;85.33;0.116048669377172;0.030307784274896;0.063785948628837;0;0;6.44106038210353;H10;5-50%;calib;5-50%;NA;50%;plate2;V5;NA;NA;0.452126034958719
plate2#H17;77.74;85.36;0.146492829913885;0.0243956171963172;0.0764426687038884;0;0.00722083048083969;6.04096132940024;H17;G6-Z02;NA;Z02;6;NA;plate2;V5;DW;2;0.490978501034788
plate2#H18;77.94;85.47;0.156954600589748;0.0311055158827505;0.0881470171190385;0;0.000781808616945216;6.01763247840156;H18;5-50%;calib;5-50%;NA;50%;plate2;V5;NA;NA;0.519535609059088
plate2#H21;77.32;85.47;0;0;NA;0;0;5.59529224094719;H21;G3-N02;NA;N02;3;NA;plate2;V5;DW;2;NA
plate2#H22;79.79;85.56;0;0;NA;0;0.00411902152809287;5.92962098202079;H22;G3-N03;NA;N03;3;NA;plate2;V5;VFP;3;NA
plate2#H3;79.7;85.53;0;0;0;0;0.0126431972512558;6.78429023551184;H3;G6-N01;NA;N01;6;NA;plate2;V5;DW;1;0.101584919828839
plate2#H5;80.45;85.47;0;0;0;0;0;6.15641342856845;H5;G6-Z06;NA;Z06;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#H7;80.31;85.38;0;0;0;0;0;6.04618310549457;H7;G6-Z01;NA;Z01;6;NA;plate2;V5;DW;1;0.101584919828839
plate2#I18;80.28;85.53;0;0;0;0;0;6.75427395001002;I18;G6-Z03;NA;Z03;6;NA;plate2;V5;VFP;3;0.101584919828839
plate2#I2;80.31;85.53;0;0;NA;0;0.00156825423612178;7.55348803163241;I2;G6-Z04;NA;Z04;6;NA;plate2;V5;VFP;4;NA
plate2#I21;80.23;85.53;0;0;0;0;0;6.51313457224602;I21;G6-Z04;NA;Z04;6;NA;plate2;V5;VFP;4;0.101584919828839
plate2#I3;78.75;85.53;0;0;NA;0;0;7.15155643707743;I3;G3-N02;NA;N02;3;NA;plate2;V5;DW;2;NA
plate2#I4;77.44;85.44;0.271559192158221;0.131144963503653;NA;0;0;6.3861964908534;I4;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;NA
plate2#I8;80.28;85.38;0;0;0;0;0;5.97109303664038;I8;G6-Z01;NA;Z01;6;NA;plate2;V5;DW;1;0.101584919828839
plate2#I9;78.46;85.38;0;0;0;0;0;6.56282977707347;I9;G3-N05;NA;N05;3;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#J10;78.55;85.36;0;0;0;0;0.0170322387512826;6.77441023297104;J10;G3-N01;NA;N01;3;NA;plate2;V5;DW;1;0.101584919828839
plate2#J11;77.54;85.27;0.0752724000632997;0.00207498924814466;0.0188623011631033;0;0.0132064621330202;5.95559021646183;J11;G6-Z06;NA;Z06;6;NA;plate2;V5;RA;5&6;0.221816653270863
plate2#J17;77.66;85.27;0.298193980137768;0.160731617264469;0.22952193368162;0;0;6.55525927757432;J17;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;0.756051155688923
plate2#J20;77.54;85.53;0.16278887349686;0.0473224399939836;0.0932025759294473;0;0;6.79234089103301;J20;G6-Z06;NA;Z06;6;NA;plate2;V5;RA;5&6;0.531275601436215
plate2#J21;76.63;84.51;1;1;1;0;0;6.65139103168565;J21;5-100%;calib;5-100%;NA;100%;plate2;V5;NA;NA;1.0000005915119
plate2#J23;80.23;85.56;0;0;0;0;0.00284868693138665;6.78836158204805;J23;G6-N03;NA;N03;6;NA;plate2;V5;VFP;3;0.101584919828839
plate2#J3;78.03;85.53;0.0915385677830736;0.00445786895257194;0.038693960124818;0;0.00391569616366184;7.76140882455082;J3;G6-Z03;NA;Z03;6;NA;plate2;V5;VFP;3;0.337795449334344
plate2#K13;79.73;85.47;0;0;0;0;0;6.11925569568642;K13;5-0%;calib;5-0%;NA;0%;plate2;V5;NA;NA;0.101584919828839
plate2#K15;79.87;85.33;0;0;0;0;0;5.88611715247163;K15;G6-N06;NA;N06;6;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#K22;77.66;85.53;0;0;0;0;0;7.26310323674103;K22;G3-N06;NA;N06;3;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#K23;79.65;85.56;0;0;0;0;0;7.33655804133026;K23;G6-N04;NA;N04;6;NA;plate2;V5;VFP;4;0.101584919828839
plate2#K3;77.32;85.53;0.147721925855782;0.0297803344505132;0.0823808045337109;0;0;8.1606816798109;K3;G3-N05;NA;N05;3;NA;plate2;V5;RA;5&6;0.50594559866181
plate2#K9;79.7;85.44;0;0;0;0;0;6.02070443937914;K9;G6-N01;NA;N01;6;NA;plate2;V5;DW;1;0.101584919828839
plate2#L1;78.98;85.53;0.101868096002084;0.0316476449756991;0.0576180356631586;0;0;7.86355257217221;L1;G6-Z02;NA;Z02;6;NA;plate2;V5;DW;2;0.428453421592859
plate2#L10;78.66;85.38;0;0;0;0;0;5.16022404242444;L10;G3-N02;NA;N02;3;NA;plate2;V5;DW;2;0.101584919828839
plate2#L12;77.54;85;0.260925686111808;0.130395566580905;0.195251952284948;0;0.00504754489459159;5.50910174757125;L12;5-75%;calib;5-75%;NA;75%;plate2;V5;NA;NA;0.735960103368635
plate2#L17;80.37;85.44;0;0;0;0;0;6.22358872988344;L17;G3-N05;NA;N05;3;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#L23;77.57;85.56;0.122001881316436;0.00746741290935451;0.0516421042589972;0;0.00861646661469648;7.38822995623636;L23;G3-N04;NA;N04;3;NA;plate2;V5;VFP;4;0.402539255978924
plate2#L4;80.31;85.47;0;0;0;0;0;7.15710209691996;L4;G3-N01;NA;N01;3;NA;plate2;V5;DW;1;0.101584919828839
plate2#M1;78.61;85.56;0;0;0;0;0;7.4362593114358;M1;G6-N04;NA;N04;6;NA;plate2;V5;VFP;4;0.101584919828839
plate2#M12;80.31;85.44;0;0;0;0;0.0135553351967858;5.79548359394551;M12;G3-N06;NA;N06;3;NA;plate2;V5;RA;5&6;0.101584919828839
plate2#M6;77.74;85.47;0.139461004644255;0.0301813045641868;0.0746858515989955;0;0;8.45773882500869;M6;5-50%;calib;5-50%;NA;50%;plate2;V5;NA;NA;0.48623687101324
plate2#M8;80.37;85.47;0;0;0;0;0.0118104064308647;5.70609355376789;M8;G6-Z02;NA;Z02;6;NA;plate2;V5;DW;2;0.101584919828839
plate2#N1;78.15;85.56;0;0;0;0;0;8.52458911011481;N1;G3-N03;NA;N03;3;NA;plate2;V5;VFP;3;0.101584919828839
plate2#N10;78.75;85.47;0;0;0;0;0;5.49747703891623;N10;G3-N03;NA;N03;3;NA;plate2;V5;VFP;3;0.101584919828839
plate2#N8;80.31;85.44;0;0;0;0;0.00408083616917675;5.73959939253143;N8;G6-Z03;NA;Z03;6;NA;plate2;V5;VFP;3;0.101584919828839
plate1#A12;77.58;84.97;0.255792765499733;0.12851363020308;0.186307536632141;0;0.00384884652338203;7.30682755167412;A12;G1-N10;NA;N10;1;NA;plate1;V6;VFP;10;0.259468000301977
plate1#A17;77.58;85.41;0.215393079524257;0.0880991588868487;0.153698175668029;0;0;6.82264626224058;A17;G1-Z09;NA;Z09;1;NA;plate1;V6;VFP;9;0.217656128775433
plate1#A2;77.64;85.41;0.236036303552023;0.104609303210344;0.169560269607989;0;0.00655108148681093;8.03907151710474;A2;G3-Z11;NA;Z11;3;NA;plate1;V6;RA;11&12;0.238413186386217
plate1#A22;79.82;85.27;0;0;NA;0;NA;2.0633840875746;A22;6-25%;calib;6-25%;NA;25%;plate1;V6;NA;NA;NA
plate1#A3;77.58;85.39;0.276285243929139;0.139257403548812;0.217427547913662;0;0.0122375066173085;7.476183852562;A3;G3-Z10;NA;Z10;3;NA;plate1;V6;VFP;10;0.296921845861277
plate1#A4;77.92;85.47;0.248157364564551;0.10931657664232;0.190859197922511;0;0;6.7076672066422;A4;G1-Z12;NA;Z12;1;NA;plate1;V6;RA;11&12;0.265068651277089
plate1#A6;77.38;85.47;0.231563367677279;0.0868635306496819;0.166999738678128;0;0.00351205365607364;7.45096714423239;A6;11&12;NA;11&12;0;NA;plate1;V6;RA;11&12;0.2351210961044
plate1#A7;77.64;85.41;0.224707511128869;0.100121912072096;0.165362863833893;0;0;7.66658652106694;A7;11&12;NA;11&12;0;NA;plate1;V6;RA;11&12;0.233005190704866
plate1#B14;77.57;85.27;0.251158435416669;0.127496047888779;0.188503441755685;0;0;7.66354286110548;B14;G3-Z08;NA;Z08;3;NA;plate1;V6;DW;8;0.262175703305932
plate1#B17;77.51;85.47;0.178896335944629;0.0463407037048124;0.112267691054069;0;0.00071518830308726;7.94646398056131;B17;7;NA;7;0;NA;plate1;V6;DW;7;0.159690640225488
